id,tenant_id,form_type,status,idempotency_key,city_code,district_code,industry,lng,lat,payload_required_name,created_by,created_at
form_079458,tenant_19,product,draft,idem_079458,shanghai,north,retail,121.4518597,31.1925498,product_079458,user_19,2026-09-01T07:16:53+00:00
form_079459,tenant_20,merchant_info,published,idem_079459,shanghai,south,retail,121.4982104,31.2537844,merchant_info_079459,user_20,2026-09-10T23:39:36+00:00
form_079460,tenant_01,report,draft,idem_079460,shenzhen,core,hotel,113.8048507,22.7446502,report_079460,user_01,2026-09-01T04:42:25+00:00
form_079461,tenant_02,product,published,idem_079461,shanghai,east,restaurant,121.4294977,31.2316358,product_079461,user_02,2026-09-03T22:29:35+00:00
form_079462,tenant_03,merchant_info,published,idem_079462,shenzhen,north,restaurant,113.9285148,22.5189258,merchant_info_079462,user_03,2026-09-05T11:40:12+00:00
form_079463,tenant_04,property,batched,idem_079463,beijing,west,restaurant,116.4485442,39.9654519,property_079463,user_04,2026-09-02T13:39:33+00:00
form_079464,tenant_05,report,published,idem_079464,shanghai,core,education,121.5693591,31.2317421,report_079464,user_05,2026-09-08T13:54:18+00:00
form_079465,tenant_06,property,published,idem_079465,shenzhen,east,retail,113.9196771,22.5357941,property_079465,user_06,2026-09-11T00:40:09+00:00
form_079466,tenant_07,property,published,idem_079466,shenzhen,east,education,114.0441343,22.5058800,property_079466,user_07,2026-09-12T01:08:44+00:00
form_079467,tenant_08,product,failed,idem_079467,hangzhou,east,service,120.1633432,30.2371335,product_079467,user_08,2026-09-05T11:01:44+00:00
form_079468,tenant_09,merchant_info,published,idem_079468,hangzhou,north,service,120.1839136,30.2588240,merchant_info_079468,user_09,2026-09-03T05:19:07+00:00
form_079469,tenant_10,product,published,idem_079469,beijing,east,education,116.2514384,40.2110782,product_079469,user_10,2026-09-01T18:59:48+00:00
form_079470,tenant_11,property,published,idem_079470,beijing,north,hotel,116.4502335,39.9473858,property_079470,user_11,2026-09-12T00:28:50+00:00
form_079471,tenant_12,property,published,idem_079471,shanghai,core,retail,121.5002911,31.2440955,property_079471,user_12,2026-09-12T19:29:51+00:00
form_079472,tenant_13,merchant_info,published,idem_079472,shanghai,south,retail,121.4454095,31.2856719,merchant_info_079472,user_13,2026-09-01T20:02:41+00:00
form_079473,tenant_14,property,published,idem_079473,shanghai,south,retail,121.5194072,31.2414194,property_079473,user_14,2026-09-08T01:17:07+00:00
form_079474,tenant_15,product,published,idem_079474,hangzhou,core,retail,120.2421185,30.1898628,product_079474,user_15,2026-09-11T05:12:34+00:00
form_079475,tenant_16,report,rejected,idem_079475,shenzhen,core,education,114.2727098,22.7211140,report_079475,user_16,2026-09-04T01:09:14+00:00
form_079476,tenant_17,report,published,idem_079476,shanghai,core,retail,121.5161002,31.2550620,report_079476,user_17,2026-09-09T09:45:57+00:00
form_079477,tenant_18,merchant_info,published,idem_079477,chengdu,core,hotel,104.0773617,30.6644363,merchant_info_079477,user_18,2026-09-09T12:55:45+00:00
form_079478,tenant_19,report,published,idem_045826,beijing,south,retail,116.2526140,40.1990949,report_079478,user_19,2026-09-03T10:41:48+00:00
form_079479,tenant_20,property,published,idem_045772,shanghai,west,hotel,121.4478961,31.1916649,property_079479,user_20,2026-09-02T19:53:33+00:00
form_079480,tenant_01,product,published,idem_079480,shanghai,north,restaurant,121.4672987,31.2470098,product_079480,user_01,2026-09-09T11:06:22+00:00
form_079481,tenant_02,report,published,idem_079481,shenzhen,east,hotel,113.9284229,22.5420565,report_079481,user_02,2026-09-06T23:28:55+00:00
form_079482,tenant_03,product,published,idem_025747,shenzhen,core,retail,114.0480612,22.5232028,product_079482,user_03,2026-09-05T02:32:52+00:00
form_079483,tenant_04,merchant_info,published,idem_079483,shenzhen,core,retail,114.1034881,22.5726857,merchant_info_079483,user_04,2026-09-11T21:01:47+00:00
form_079484,tenant_05,property,rejected,idem_079484,shanghai,south,education,121.5169743,31.2139891,property_079484,user_05,2026-09-01T20:32:52+00:00
form_079485,tenant_06,merchant_info,published,idem_079485,beijing,north,service,116.4620969,39.9348013,merchant_info_079485,user_06,2026-09-08T11:48:04+00:00
form_079486,tenant_07,product,published,idem_079486,chengdu,south,retail,104.0684179,30.5525398,product_079486,user_07,2026-09-14T04:51:43+00:00
form_079487,tenant_08,product,published,idem_079487,shanghai,east,hotel,121.4700926,31.2355534,product_079487,user_08,2026-09-06T03:23:46+00:00
form_079488,tenant_09,merchant_info,batched,idem_079488,hangzhou,core,service,120.1473143,30.2746268,merchant_info_079488,user_09,2026-09-14T18:37:17+00:00
form_079489,tenant_10,product,published,idem_079489,hangzhou,east,hotel,120.1104791,30.2567480,product_079489,user_10,2026-09-12T03:26:29+00:00
form_079490,tenant_11,product,published,idem_079490,shenzhen,north,service,114.2828546,22.7356960,product_079490,user_11,2026-09-04T00:56:55+00:00
form_079491,tenant_12,property,published,idem_079491,beijing,east,hotel,116.3173944,39.9953367,property_079491,user_12,2026-09-08T19:05:19+00:00
form_079492,tenant_13,merchant_info,published,idem_003326,shenzhen,north,restaurant,113.8861315,22.5293866,merchant_info_079492,user_13,2026-09-11T08:54:42+00:00
form_079493,tenant_14,property,published,idem_079493,beijing,core,education,116.4554729,39.8863702,property_079493,user_14,2026-09-09T05:53:25+00:00
form_079494,tenant_15,property,published,idem_079494,shenzhen,west,retail,114.0531696,22.5636534,property_079494,user_15,2026-09-01T13:26:54+00:00
form_079495,tenant_16,product,published,idem_079495,beijing,north,hotel,116.2681134,40.2319126,product_079495,user_16,2026-09-02T14:19:30+00:00
form_079496,tenant_17,property,published,idem_079496,shenzhen,west,service,113.8314827,22.7407456,property_079496,user_17,2026-09-05T04:10:50+00:00
form_079497,tenant_18,merchant_info,published,idem_021338,beijing,west,service,116.3110243,40.0234624,merchant_info_079497,user_18,2026-09-06T13:26:32+00:00
form_079498,tenant_19,report,processing,idem_079498,beijing,east,hotel,116.3768627,39.9076387,report_079498,user_19,2026-09-08T16:15:21+00:00
form_079499,tenant_20,merchant_info,published,idem_079499,shanghai,west,hotel,121.4062522,31.1241803,merchant_info_079499,user_20,2026-09-02T09:15:11+00:00
form_079500,tenant_01,product,published,idem_079500,chengdu,south,service,104.0630285,30.6456956,product_079500,user_01,2026-09-14T18:26:19+00:00
form_079501,tenant_02,merchant_info,published,idem_079501,shanghai,west,restaurant,999.0000000,999.0000000,merchant_info_079501,user_02,2026-09-14T14:35:39+00:00
form_079502,tenant_03,product,published,idem_079502,hangzhou,east,hotel,120.0557896,30.3089480,product_079502,user_03,2026-09-08T08:44:44+00:00
form_079503,tenant_04,product,published,idem_079503,shanghai,core,service,121.6414774,31.1883366,product_079503,user_04,2026-09-13T08:25:46+00:00
form_079504,tenant_05,property,batched,idem_079504,shanghai,core,hotel,121.4471777,31.2068071,property_079504,user_05,2026-09-12T11:12:56+00:00
form_079505,tenant_06,merchant_info,published,idem_079505,shanghai,south,hotel,121.4793861,31.2205122,merchant_info_079505,user_06,2026-09-11T20:47:02+00:00
form_079506,tenant_07,report,published,idem_079506,shenzhen,east,restaurant,114.2526829,22.7391908,report_079506,user_07,2026-09-01T04:53:47+00:00
form_079507,tenant_08,property,published,idem_079507,beijing,south,hotel,116.4145915,39.9805642,property_079507,user_08,2026-09-08T13:22:27+00:00
form_079508,tenant_09,property,published,idem_079508,shanghai,east,education,121.4979448,31.2348608,property_079508,user_09,2026-09-09T17:21:55+00:00
form_079509,tenant_10,product,published,idem_079509,shanghai,north,service,121.4995870,31.2182578,product_079509,user_10,2026-09-03T06:21:25+00:00
form_079510,tenant_11,report,published,idem_079510,beijing,north,retail,116.3801556,39.9153819,report_079510,user_11,2026-09-11T22:56:29+00:00
form_079511,tenant_12,report,published,idem_079511,shanghai,core,restaurant,121.6355781,31.1798750,report_079511,user_12,2026-09-10T09:29:13+00:00
form_079512,tenant_13,merchant_info,published,idem_079512,beijing,north,education,116.2198988,40.2133323,merchant_info_079512,user_13,2026-09-09T21:53:50+00:00
form_079513,tenant_14,product,published,idem_079513,beijing,core,service,116.4542849,39.9372534,product_079513,user_14,2026-09-02T13:21:59+00:00
form_079514,tenant_15,product,processing,idem_079514,beijing,core,restaurant,116.3631606,39.9066730,product_079514,user_15,2026-09-05T18:13:10+00:00
form_079515,tenant_16,report,published,idem_079515,shenzhen,south,retail,113.8370301,22.7504618,report_079515,user_16,2026-09-14T14:36:58+00:00
form_079516,tenant_17,report,published,idem_079516,shanghai,core,hotel,121.4207273,31.1279706,report_079516,user_17,2026-09-08T10:58:57+00:00
form_079517,tenant_18,report,published,idem_079517,shenzhen,west,retail,114.2625005,22.6980816,report_079517,user_18,2026-09-05T13:33:19+00:00
form_079518,tenant_19,merchant_info,published,idem_079518,shanghai,core,restaurant,121.4526049,31.2014899,merchant_info_079518,user_19,2026-09-03T08:08:47+00:00
form_079519,tenant_20,report,processing,idem_079519,hangzhou,west,retail,120.2072931,30.2252974,report_079519,user_20,2026-09-09T01:14:51+00:00
form_079520,tenant_01,product,published,idem_079520,hangzhou,south,retail,119.9628036,30.2945758,product_079520,user_01,2026-09-07T06:14:33+00:00
form_079521,tenant_02,product,published,idem_079521,shanghai,core,service,121.3931171,31.1550128,product_079521,user_02,2026-09-07T12:39:22+00:00
form_079522,tenant_03,report,draft,idem_079522,chengdu,core,retail,104.0562455,30.6459464,report_079522,user_03,2026-09-08T08:21:10+00:00
form_079523,tenant_04,property,published,idem_079523,shenzhen,core,education,114.0624108,22.5321500,property_079523,user_04,2026-09-04T20:56:37+00:00
form_079524,tenant_05,report,published,idem_079524,hangzhou,south,retail,120.0776731,30.3603542,report_079524,user_05,2026-09-08T03:38:28+00:00
form_079525,tenant_06,product,published,idem_079525,chengdu,south,retail,104.0461594,30.5778830,product_079525,user_06,2026-09-11T22:49:04+00:00
form_079526,tenant_07,merchant_info,published,idem_079526,chengdu,south,hotel,104.0961053,30.6446415,merchant_info_079526,user_07,2026-09-07T19:33:18+00:00
form_079527,tenant_08,property,published,idem_079527,shanghai,core,retail,121.4841732,31.2305889,property_079527,user_08,2026-09-08T00:36:57+00:00
form_079528,tenant_09,product,batched,idem_079528,shanghai,core,education,121.6309859,31.2156832,product_079528,user_09,2026-09-12T01:17:56+00:00
form_079529,tenant_10,property,published,idem_079529,shanghai,south,service,121.6038665,31.2426250,property_079529,user_10,2026-09-14T11:15:08+00:00
form_079530,tenant_11,product,published,idem_079530,shanghai,east,education,121.5270592,31.2337044,product_079530,user_11,2026-09-10T12:08:16+00:00
form_079531,tenant_12,property,published,idem_079531,shenzhen,east,retail,114.1081231,22.5256914,property_079531,user_12,2026-09-13T18:20:10+00:00
form_079532,tenant_13,merchant_info,published,idem_079532,shanghai,west,restaurant,121.4555512,31.2076953,merchant_info_079532,user_13,2026-09-07T05:12:26+00:00
form_079533,tenant_14,product,rejected,idem_079533,shanghai,west,hotel,121.4859548,31.2347995,product_079533,user_14,2026-09-11T06:12:20+00:00
form_079534,tenant_15,property,published,idem_079534,shenzhen,east,restaurant,113.8123126,22.7387572,property_079534,user_15,2026-09-13T15:56:10+00:00
form_079535,tenant_16,merchant_info,published,idem_079535,shenzhen,east,retail,114.0594562,22.5132267,merchant_info_079535,user_16,2026-09-11T18:16:55+00:00
form_079536,tenant_17,merchant_info,processing,idem_079536,shanghai,core,restaurant,121.4480269,31.2179568,merchant_info_079536,user_17,2026-09-01T18:59:35+00:00
form_079537,tenant_18,report,published,idem_079537,shanghai,west,restaurant,121.3840422,31.1088319,report_079537,user_18,2026-09-10T09:30:55+00:00
form_079538,tenant_19,merchant_info,published,idem_079538,shenzhen,south,restaurant,113.8241328,22.7772900,merchant_info_079538,user_19,2026-09-11T00:27:45+00:00
form_079539,tenant_20,report,published,idem_079539,shanghai,core,hotel,121.4463372,31.2459152,report_079539,user_20,2026-09-14T05:01:44+00:00
form_079540,tenant_01,report,published,idem_079540,shenzhen,north,service,114.0724528,22.5522435,report_079540,user_01,2026-09-02T19:02:12+00:00
form_079541,tenant_02,product,published,idem_079541,beijing,west,education,116.5390517,39.8788646,product_079541,user_02,2026-09-13T16:16:32+00:00
form_079542,tenant_03,property,published,idem_079542,shanghai,east,retail,121.5066579,31.2408722,property_079542,user_03,2026-09-04T04:36:27+00:00
form_079543,tenant_04,property,published,idem_079543,shanghai,north,service,121.5378832,31.2274446,property_079543,user_04,2026-09-14T06:45:05+00:00
form_079544,tenant_05,property,published,idem_079544,beijing,north,retail,116.4206840,39.8946916,property_079544,user_05,2026-09-11T20:59:12+00:00
form_079545,tenant_06,report,published,idem_079545,shanghai,east,education,121.3728345,31.1084100,report_079545,user_06,2026-09-13T20:30:55+00:00
form_079546,tenant_07,property,published,idem_079546,hangzhou,south,education,120.2674153,30.3295526,property_079546,user_07,2026-09-11T01:09:24+00:00
form_079547,tenant_08,merchant_info,published,idem_079547,shanghai,east,restaurant,121.6331121,31.1710756,merchant_info_079547,user_08,2026-09-02T05:22:08+00:00
form_079548,tenant_09,product,published,idem_079548,beijing,west,service,116.4420140,39.9358290,product_079548,user_09,2026-09-04T11:38:15+00:00
form_079549,tenant_10,product,published,idem_079549,beijing,west,education,116.4113431,39.8739114,product_079549,user_10,2026-09-08T15:52:10+00:00
form_079550,tenant_11,report,published,idem_079550,shanghai,south,education,121.5211019,31.2649692,report_079550,user_11,2026-09-03T15:24:58+00:00
form_079551,tenant_12,product,draft,idem_079551,shenzhen,west,service,113.8395581,22.7394956,product_079551,user_12,2026-09-04T23:52:38+00:00
form_079552,tenant_13,report,published,idem_079552,shanghai,core,education,121.5000013,31.2131139,report_079552,user_13,2026-09-03T20:30:56+00:00
form_079553,tenant_14,product,published,idem_079553,chengdu,core,retail,103.9458561,30.7785433,product_079553,user_14,2026-09-09T06:44:31+00:00
form_079554,tenant_15,merchant_info,published,idem_079554,shanghai,west,retail,121.6183450,31.1733400,merchant_info_079554,user_15,2026-09-14T11:24:55+00:00
form_079555,tenant_16,property,published,idem_079555,shanghai,south,retail,121.5977528,31.1807268,property_079555,user_16,2026-09-06T12:26:26+00:00
form_079556,tenant_17,product,rejected,idem_079556,shanghai,north,hotel,121.4685291,31.2444578,product_079556,user_17,2026-09-08T23:42:41+00:00
form_079557,tenant_18,merchant_info,processing,idem_079557,beijing,west,retail,116.4403572,39.9485923,merchant_info_079557,user_18,2026-09-10T03:41:29+00:00
form_079558,tenant_19,merchant_info,published,idem_079558,shanghai,core,restaurant,121.5134527,31.2509417,merchant_info_079558,user_19,2026-09-12T09:58:01+00:00
form_079559,tenant_20,merchant_info,published,idem_079559,shenzhen,west,education,114.2686162,22.7142200,merchant_info_079559,user_20,2026-09-09T19:53:52+00:00
form_079560,tenant_01,merchant_info,published,idem_079560,shanghai,north,restaurant,121.3653771,31.1283715,merchant_info_079560,user_01,2026-09-13T09:12:51+00:00
form_079561,tenant_02,merchant_info,published,idem_079561,chengdu,west,service,104.0363842,30.6440775,merchant_info_079561,user_02,2026-09-10T13:48:56+00:00
form_079562,tenant_03,product,published,idem_079562,shenzhen,south,education,114.2603606,22.7230773,product_079562,user_03,2026-09-08T13:20:05+00:00
form_079563,tenant_04,merchant_info,published,idem_079563,hangzhou,south,retail,120.0041067,30.2536413,merchant_info_079563,user_04,2026-09-03T20:29:53+00:00
form_079564,tenant_05,product,published,idem_079564,shanghai,core,hotel,121.3983929,31.0949836,product_079564,user_05,2026-09-08T20:27:13+00:00
form_079565,tenant_06,product,published,idem_013943,shenzhen,core,hotel,113.7967180,22.7567159,product_079565,user_06,2026-09-04T16:07:13+00:00
form_079566,tenant_07,product,published,idem_079566,beijing,west,hotel,116.5541015,39.8649865,product_079566,user_07,2026-09-05T21:49:18+00:00
form_079567,tenant_08,merchant_info,published,idem_079567,shanghai,south,education,121.5296343,31.2341338,merchant_info_079567,user_08,2026-09-12T14:17:55+00:00
form_079568,tenant_09,report,published,idem_079568,beijing,south,education,116.5516120,39.8477256,report_079568,user_09,2026-09-01T13:46:55+00:00
form_079569,tenant_10,product,published,idem_079569,hangzhou,core,service,119.9794345,30.2792861,product_079569,user_10,2026-09-12T07:12:25+00:00
form_079570,tenant_11,report,batched,idem_079570,shenzhen,north,education,114.2694145,22.6892093,report_079570,user_11,2026-09-09T08:12:37+00:00
form_079571,tenant_12,merchant_info,published,idem_079571,beijing,core,service,116.3916758,39.9031197,merchant_info_079571,user_12,2026-09-12T17:06:50+00:00
form_079572,tenant_13,product,published,idem_079572,hangzhou,east,service,120.2772331,30.3164186,product_079572,user_13,2026-09-05T12:23:36+00:00
form_079573,tenant_14,property,published,idem_079573,beijing,west,retail,116.5534793,39.8898689,property_079573,user_14,2026-09-10T12:48:46+00:00
form_079574,tenant_15,property,draft,idem_079574,chengdu,south,hotel,104.1268472,30.6092041,property_079574,user_15,2026-09-06T07:22:23+00:00
form_079575,tenant_16,product,published,idem_079575,hangzhou,west,service,120.1451318,30.3045557,product_079575,user_16,2026-09-02T13:16:00+00:00
form_079576,tenant_17,property,published,idem_079576,shenzhen,north,hotel,114.1222675,22.5203859,property_079576,user_17,2026-09-14T21:23:34+00:00
form_079577,tenant_18,product,published,idem_079577,shanghai,east,education,121.4668088,31.2212170,product_079577,user_18,2026-09-14T17:29:52+00:00
form_079578,tenant_19,product,failed,idem_079578,hangzhou,core,education,120.1706980,30.2929835,product_079578,user_19,2026-09-02T21:57:36+00:00
form_079579,tenant_20,merchant_info,published,idem_079579,shenzhen,core,hotel,114.0779850,22.5382733,merchant_info_079579,user_20,2026-09-12T21:53:50+00:00
form_079580,tenant_01,product,published,idem_079580,beijing,east,service,116.4504671,39.9385156,product_079580,user_01,2026-09-12T07:34:24+00:00
form_079581,tenant_02,product,published,idem_079581,shenzhen,east,hotel,114.2092312,22.7176458,product_079581,user_02,2026-09-07T01:06:04+00:00
form_079582,tenant_03,product,published,idem_079582,chengdu,core,restaurant,104.0954490,30.6439131,product_079582,user_03,2026-09-01T15:09:57+00:00
form_079583,tenant_04,report,published,idem_079583,shanghai,south,hotel,121.3715195,31.1203863,report_079583,user_04,2026-09-14T19:29:15+00:00
form_079584,tenant_05,property,published,idem_079584,shanghai,west,restaurant,121.4533660,31.2550841,property_079584,user_05,2026-09-13T21:37:19+00:00
form_079585,tenant_06,property,published,idem_079585,shenzhen,north,restaurant,114.2534420,22.7372310,property_079585,user_06,2026-09-02T20:13:00+00:00
form_079586,tenant_07,merchant_info,published,idem_079586,shenzhen,west,service,113.8436846,22.7356640,merchant_info_079586,user_07,2026-09-06T20:56:52+00:00
form_079587,tenant_08,merchant_info,published,idem_079587,beijing,north,service,116.5237260,39.8586357,merchant_info_079587,user_08,2026-09-04T18:39:30+00:00
form_079588,tenant_09,property,published,idem_079588,shenzhen,west,restaurant,114.0981269,22.5335346,property_079588,user_09,2026-09-13T22:30:47+00:00
form_079589,tenant_10,product,published,idem_079589,hangzhou,east,hotel,120.0915309,30.2767137,product_079589,user_10,2026-09-04T04:51:41+00:00
form_079590,tenant_11,product,published,idem_079590,shanghai,core,service,121.6202413,31.1953453,product_079590,user_11,2026-09-09T19:53:38+00:00
form_079591,tenant_12,report,processing,idem_079591,shenzhen,west,restaurant,114.0670472,22.5480528,report_079591,user_12,2026-09-01T06:24:19+00:00
form_079592,tenant_13,property,published,idem_079592,shenzhen,west,hotel,114.2704836,22.7351594,property_079592,user_13,2026-09-11T20:20:38+00:00
form_079593,tenant_14,product,published,idem_079593,shanghai,east,hotel,121.3961080,31.1114306,product_079593,user_14,2026-09-06T03:31:11+00:00
form_079594,tenant_15,product,published,idem_079594,beijing,east,restaurant,116.3769067,39.9973103,product_079594,user_15,2026-09-11T12:40:08+00:00
form_079595,tenant_16,property,published,idem_079595,shanghai,core,hotel,121.4282950,31.2415909,property_079595,user_16,2026-09-02T14:52:21+00:00
form_079596,tenant_17,product,published,idem_079596,shanghai,east,restaurant,121.3786108,31.1327276,product_079596,user_17,2026-09-01T08:46:50+00:00
form_079597,tenant_18,property,published,idem_079597,chengdu,north,education,103.9293263,30.7912644,property_079597,user_18,2026-09-02T04:08:58+00:00
form_079598,tenant_19,property,submitted,idem_046107,shanghai,east,service,121.4304858,31.1967282,property_079598,user_19,2026-09-14T17:01:34+00:00
form_079599,tenant_20,product,published,idem_079599,shanghai,west,retail,121.6095220,31.2047770,product_079599,user_20,2026-09-06T21:00:35+00:00
form_079600,tenant_01,merchant_info,published,idem_079600,shenzhen,south,restaurant,114.0764682,22.5378333,merchant_info_079600,user_01,2026-09-09T08:23:07+00:00
form_079601,tenant_02,report,published,idem_079601,beijing,core,hotel,116.2222130,40.2510606,report_079601,user_02,2026-09-05T22:32:09+00:00
form_079602,tenant_03,property,published,idem_079602,chengdu,north,service,104.0414047,30.6367447,property_079602,user_03,2026-09-13T13:53:55+00:00
form_079603,tenant_04,merchant_info,published,idem_079603,beijing,west,hotel,116.4589877,39.9341725,merchant_info_079603,user_04,2026-09-03T06:50:10+00:00
form_079604,tenant_05,report,published,idem_079604,beijing,north,hotel,116.2141148,40.2162040,report_079604,user_05,2026-09-05T07:01:58+00:00
form_079605,tenant_06,product,published,idem_079605,beijing,core,service,116.3290765,39.9898780,product_079605,user_06,2026-09-11T17:18:22+00:00
form_079606,tenant_07,product,published,idem_079606,beijing,south,retail,116.3314335,39.9744253,product_079606,user_07,2026-09-01T22:07:26+00:00
form_079607,tenant_08,property,published,idem_079607,shanghai,north,education,121.6323416,31.1873486,property_079607,user_08,2026-09-05T15:11:46+00:00
form_079608,tenant_09,product,published,idem_079608,hangzhou,north,restaurant,120.1778716,30.1962178,product_079608,user_09,2026-09-05T22:42:51+00:00
form_079609,tenant_10,report,published,idem_079609,shenzhen,north,service,114.1205056,22.5265410,report_079609,user_10,2026-09-04T09:14:01+00:00
form_079610,tenant_11,report,published,idem_079610,shanghai,core,retail,121.6299170,31.2202481,report_079610,user_11,2026-09-08T20:59:33+00:00
form_079611,tenant_12,merchant_info,published,idem_079611,shanghai,core,service,121.4704497,31.2359846,merchant_info_079611,user_12,2026-09-11T18:32:22+00:00
form_079612,tenant_13,merchant_info,published,idem_079612,beijing,core,retail,116.2238325,40.2390672,merchant_info_079612,user_13,2026-09-09T11:46:05+00:00
form_079613,tenant_14,property,published,idem_079613,hangzhou,east,restaurant,120.1338760,30.2961695,property_079613,user_14,2026-09-05T18:47:42+00:00
form_079614,tenant_15,property,published,idem_079614,beijing,core,restaurant,116.4274100,39.8745864,property_079614,user_15,2026-09-13T21:50:14+00:00
form_079615,tenant_16,report,published,idem_079615,chengdu,core,hotel,104.0704218,30.6262763,report_079615,user_16,2026-09-02T10:35:25+00:00
form_079616,tenant_17,report,rejected,idem_079616,shanghai,south,education,121.5376672,31.2188545,report_079616,user_17,2026-09-06T04:55:25+00:00
form_079617,tenant_18,merchant_info,published,idem_079617,chengdu,south,hotel,104.0376526,30.6588304,merchant_info_079617,user_18,2026-09-01T23:37:36+00:00
form_079618,tenant_19,property,draft,idem_079618,hangzhou,west,restaurant,120.2110597,30.2008328,property_079618,user_19,2026-09-08T18:49:36+00:00
form_079619,tenant_20,report,published,idem_079619,shanghai,core,restaurant,121.4994042,31.2316326,report_079619,user_20,2026-09-08T16:29:09+00:00
form_079620,tenant_01,property,processing,idem_079620,chengdu,south,service,104.0325997,30.6373751,property_079620,user_01,2026-09-03T18:53:22+00:00
form_079621,tenant_02,report,published,idem_079621,shanghai,west,retail,121.6187767,31.1904327,report_079621,user_02,2026-09-08T00:08:37+00:00
form_079622,tenant_03,report,published,idem_079622,beijing,north,retail,116.2369292,40.2639923,report_079622,user_03,2026-09-04T23:47:21+00:00
form_079623,tenant_04,merchant_info,published,idem_079623,hangzhou,south,service,119.9998005,30.2976368,merchant_info_079623,user_04,2026-09-12T11:56:51+00:00
form_079624,tenant_05,report,published,idem_079624,beijing,south,retail,116.2112019,40.2000969,report_079624,user_05,2026-09-04T19:35:24+00:00
form_079625,tenant_06,property,published,idem_079625,shanghai,west,hotel,121.3444816,31.0948577,property_079625,user_06,2026-09-03T11:13:19+00:00
form_079626,tenant_07,product,published,idem_079626,shanghai,core,retail,121.5115400,31.2241184,product_079626,user_07,2026-09-14T12:57:29+00:00
form_079627,tenant_08,product,published,idem_079627,shanghai,core,service,121.4376548,31.2030939,product_079627,user_08,2026-09-09T04:23:12+00:00
form_079628,tenant_09,merchant_info,published,idem_079628,beijing,north,hotel,116.3881412,39.9083714,merchant_info_079628,user_09,2026-09-08T18:43:52+00:00
form_079629,tenant_10,merchant_info,published,idem_079629,hangzhou,south,restaurant,120.2538147,30.3155130,merchant_info_079629,user_10,2026-09-09T15:51:55+00:00
form_079630,tenant_11,report,published,idem_079630,beijing,east,restaurant,116.4025231,39.9123197,report_079630,user_11,2026-09-01T03:57:57+00:00
form_079631,tenant_12,property,published,idem_079631,hangzhou,east,education,120.2247984,30.3292309,property_079631,user_12,2026-09-04T22:57:56+00:00
form_079632,tenant_13,report,published,idem_079632,shenzhen,north,restaurant,114.2380124,22.7551429,report_079632,user_13,2026-09-09T15:01:53+00:00
form_079633,tenant_14,product,published,idem_079633,beijing,south,hotel,116.2243307,40.1861441,product_079633,user_14,2026-09-12T17:24:57+00:00
form_079634,tenant_15,property,published,idem_079634,beijing,north,hotel,116.5464389,39.8671512,property_079634,user_15,2026-09-13T03:40:41+00:00
form_079635,tenant_16,report,published,idem_079635,shanghai,north,service,121.5073136,31.2497913,report_079635,user_16,2026-09-01T01:48:58+00:00
form_079636,tenant_17,product,published,idem_079636,shanghai,north,hotel,121.4960662,31.2248379,product_079636,user_17,2026-09-11T05:26:41+00:00
form_079637,tenant_18,product,published,idem_079637,hangzhou,south,restaurant,119.9966549,30.2671255,product_079637,user_18,2026-09-01T13:29:23+00:00
form_079638,tenant_19,report,batched,idem_079638,shanghai,east,retail,121.4641316,31.2467906,report_079638,user_19,2026-09-06T08:43:50+00:00
form_079639,tenant_20,property,batched,idem_079639,hangzhou,south,education,119.9737212,30.2387053,property_079639,user_20,2026-09-01T00:16:46+00:00
form_079640,tenant_01,property,published,idem_079640,beijing,core,service,116.2579966,40.1842235,property_079640,user_01,2026-09-03T06:10:46+00:00
form_079641,tenant_02,report,published,idem_079641,beijing,core,education,116.4228782,39.8779559,report_079641,user_02,2026-09-14T22:13:19+00:00
form_079642,tenant_03,property,published,idem_079642,shanghai,south,retail,121.6196230,31.2345660,property_079642,user_03,2026-09-12T21:04:39+00:00
form_079643,tenant_04,property,published,idem_079643,beijing,south,hotel,116.3948768,39.8628904,property_079643,user_04,2026-09-03T19:07:10+00:00
form_079644,tenant_05,product,published,idem_079644,shanghai,core,service,121.4608586,31.2192212,product_079644,user_05,2026-09-08T01:17:08+00:00
form_079645,tenant_06,property,rejected,idem_079645,hangzhou,west,retail,120.0804868,30.3125249,property_079645,user_06,2026-09-13T04:37:35+00:00
form_079646,tenant_07,merchant_info,published,idem_079646,chengdu,east,service,104.0172652,30.6443591,merchant_info_079646,user_07,2026-09-02T21:10:58+00:00
form_079647,tenant_08,merchant_info,published,idem_079647,shanghai,east,retail,121.6470345,31.1978001,merchant_info_079647,user_08,2026-09-10T18:14:39+00:00
form_079648,tenant_09,product,published,idem_079648,hangzhou,core,restaurant,119.9972875,30.2670592,product_079648,user_09,2026-09-04T03:51:26+00:00
form_079649,tenant_10,product,published,idem_079649,shanghai,south,retail,121.3825160,31.1426769,product_079649,user_10,2026-09-01T02:15:09+00:00
form_079650,tenant_11,merchant_info,published,idem_079650,shanghai,core,service,121.6307392,31.2176572,merchant_info_079650,user_11,2026-09-10T17:14:02+00:00
form_079651,tenant_12,report,failed,idem_079651,hangzhou,east,service,120.1765100,30.2676943,report_079651,user_12,2026-09-04T09:40:07+00:00
form_079652,tenant_13,property,rejected,idem_079652,beijing,core,education,116.5508018,39.8530797,property_079652,user_13,2026-09-07T16:43:08+00:00
